encoder_embed_dim,encoder_layer_num,encoder_ffn_embed_dim_avg,encoder_self_attention_heads_avg,decoder_embed_dim,decoder_layer_num,decoder_ffn_embed_dim_avg,decoder_self_attention_heads_avg,decoder_ende_attention_heads_avg,decoder_arbitrary_ende_attn_avg,energy_mean_encoder,energy_mean_decoder,energy_std_encoder,energy_std_decoder
512,6,2730.66666666667,4.33333333333333,640,5,1740.8,5.6,6.4,1.8,0.6429502979062,13.8924148631974,0.065396649062244,0.600710064464408
512,6,1877.33333333333,3.66666666666667,640,4,2560,4,8,2.75,0.75438108037142,11.4785199607502,0.181588848746814,0.435193455708134
640,6,1109.33333333333,4.66666666666667,512,4,2048,2.5,3.5,2.25,0.679678567280084,11.4582249555901,0.090257985809271,0.730928952807025
640,6,1962.66666666667,4.66666666666667,640,4,2048,3.5,6.5,3,0.817204193975866,11.7133689974223,0.142879185664495,0.57684682861436
512,6,2304,3.66666666666667,512,3,3072,4.66666666666667,6.66666666666667,1.33333333333333,0.818425640966952,10.580316520438,0.192979507080851,0.438072937087048
640,6,1962.66666666667,4.66666666666667,640,2,768,3,8,2,0.83262084394973,8.04171760838822,0.18360136664274,0.366922390939435
640,6,1450.66666666667,4.33333333333333,640,2,768,4,5,1,0.743405805225203,7.88629865298349,0.114095918353257,0.168652339790115
512,6,938.666666666667,4,640,1,2048,8,8,1,0.664635382981867,5.50149043295554,0.099303817635458,1.06111518120208
640,6,1877.33333333333,4,512,6,1706.66666666667,3,5.66666666666667,1.33333333333333,0.80550639307785,14.8931171567387,0.117621274655277,0.444689063224512
640,6,1621.33333333333,4.66666666666667,512,2,1024,3,6,1.5,0.848725853588979,7.63295458728031,0.220804587911428,0.334482552220057
512,6,1365.33333333333,5,512,2,1280,2,2,2.5,0.923751066112818,7.84403812950779,0.15903776836483,0.46639335764348
512,6,1450.66666666667,4.33333333333333,640,5,1331.2,4.4,6.4,1.4,0.723382627976477,13.558623336041,0.121440997595089,0.380665597756055
512,6,1792,4.66666666666667,512,5,1126.4,7.2,4,2.8,0.771246421365609,13.4149111379207,0.118207120775456,0.414156401883307
512,6,1194.66666666667,6.66666666666667,640,1,512,8,2,2,0.728284664163337,6.50479196623835,0.156984486725653,1.09017795128294
640,6,2218.66666666667,5,512,1,3072,2,4,1,0.765143257519752,5.2962579214347,0.141525789361399,0.936674723158227
512,6,2048,4.33333333333333,512,3,2389.33333333333,6,6.66666666666667,2.33333333333333,0.782295640155911,10.3560883628513,0.116524056242405,0.204405610177222
640,6,1450.66666666667,2.33333333333333,512,4,896,3.5,5.5,1.5,0.621629147574782,10.4837586983974,0.041541090422429,0.165920333014558
512,6,1962.66666666667,5,512,5,1126.4,4.4,5.2,2,0.895718706550876,13.0502924572891,0.172037766280055,0.435114944126829
640,6,1877.33333333333,6.66666666666667,512,4,2304,6,4,2.25,0.808626365028421,11.116002444352,0.173571172087733,0.592750082128026
640,6,2048,5,640,2,1792,3,3,2,0.718850654598534,7.94909440927913,0.117189871545931,0.324110702221711
512,6,2133.33333333333,4.33333333333333,512,6,2133.33333333333,5.33333333333333,5,1.83333333333333,0.778202476644139,15.3172560170886,0.156300506121356,0.303280877366274
512,6,1877.33333333333,5,512,3,1024,2.66666666666667,3.33333333333333,2.33333333333333,0.748942172111452,10.278948749992,0.129627963707352,0.279782655659935
640,6,1109.33333333333,6.33333333333333,512,4,2048,4.5,2.5,2,0.629853070681572,11.0717766914869,0.053883631641579,0.596958908718594
640,6,1877.33333333333,3.33333333333333,512,5,1945.6,3.6,4.8,2.4,0.878919906621754,13.1510559459905,0.18088046925861,0.258478272489455
640,6,1792,5.33333333333333,640,1,1024,2,8,1,0.854448977291612,7.38707613529411,0.150026277796552,0.491847425442947
512,6,1877.33333333333,4.33333333333333,512,5,2252.8,4.8,4,1.8,0.856365839260409,14.1500623028316,0.062895139480863,0.676365436365899
640,6,1536,5.66666666666667,512,3,2048,6,2.66666666666667,1.66666666666667,0.662292604604681,10.3881139570505,0.076429959381079,0.37882028619895
640,6,1706.66666666667,3.33333333333333,640,1,1024,2,4,2,0.834772672478477,6.89445920163716,0.078916923151359,0.862286547715107
640,6,1109.33333333333,4,512,5,1433.6,4.8,2,2,0.702067014818013,13.0843327301778,0.08846472267089,0.332425372383747
640,6,1365.33333333333,6.66666666666667,512,5,716.8,4.8,5.2,2.4,0.686477706080149,13.8795768124705,0.099854022461302,0.435905162743241
512,6,1877.33333333333,4,512,6,1024,3,5.33333333333333,2.33333333333333,0.872384135654301,15.2211931077291,0.097170543088207,0.269356080276195
640,6,938.666666666667,4.66666666666667,512,3,2048,4,4.66666666666667,1.66666666666667,0.855510755091617,10.5760286737055,0.037394696694845,0.564355776123744
512,6,1792,4.33333333333333,640,6,2048,5,5.66666666666667,1.83333333333333,0.691398227806211,15.0930392571218,0.102363331484196,0.648227644762221
640,6,1621.33333333333,3.66666666666667,640,1,2048,8,2,3,0.679398258492112,7.4123874518421,0.122068024960891,0.640195661728283
512,6,1706.66666666667,3.66666666666667,640,2,1280,4,3,1.5,0.883310785388033,8.01091735575146,0.103369044735619,0.718123323177572
512,6,2560,5.33333333333333,640,2,1280,3,6,1.5,0.63841364993545,8.35218335066169,0.152931703180457,0.463773450858041
512,6,1621.33333333333,5,640,5,1433.6,5.6,4.8,2.4,0.585491211457014,13.3168380414035,0.028858900223333,0.440255792387231
512,6,1621.33333333333,6.33333333333333,640,6,1536,3,6,2.33333333333333,0.598215139384508,14.1544938077,0.036294584971673,0.35202549419246
512,6,1536,5.33333333333333,640,6,1962.66666666667,5.33333333333333,6.33333333333333,1.66666666666667,0.617616919628412,13.7918179230127,0.031874265055204,0.249288337131815
640,6,1962.66666666667,6.66666666666667,512,5,1638.4,3.6,5.2,1.4,0.731816710868458,12.5865564413585,0.171917058675605,0.223678256400413
512,6,938.666666666667,5.66666666666667,512,1,2048,8,4,1,0.617099921503812,5.8523147610222,0.055313238032885,1.44982328891098
640,6,2218.66666666667,3.33333333333333,512,1,1024,4,2,3,0.697317482153555,5.01349754746061,0.093293705646743,1.03291363894473
640,6,2133.33333333333,5.33333333333333,640,1,1024,2,2,1,0.759247902588308,5.88786122513937,0.113526154517866,1.43571102322113
640,6,1365.33333333333,4,640,6,1109.33333333333,4.33333333333333,5.33333333333333,2.5,0.89635643408065,13.9991493228053,0.050922670252415,0.22683223724301
640,6,1706.66666666667,4.66666666666667,640,5,2048,5.6,5.2,1.8,0.884887482319057,13.2492957402975,0.010928382172341,0.239376501594272
640,6,1792,4.33333333333333,512,4,1664,3,4.5,1.5,0.619456408512831,10.6060154513653,0.052254999801957,0.119631371159751
512,6,1194.66666666667,4,512,2,1280,4,6,2.5,0.632075816128055,7.55192123307446,0.065664427646173,0.1510879857174
512,6,1109.33333333333,4.33333333333333,640,1,2048,8,8,2,0.586782314595878,6.06503019355034,0.028926754679162,1.49557010642164
512,6,1792,4.33333333333333,512,6,2048,4.33333333333333,4,2.16666666666667,0.767119202390939,13.9809881193778,0.12232302368694,0.316347314796338
640,6,1280,3.66666666666667,640,5,1228.8,3.2,5.6,1.6,0.909185644800015,13.7420761890294,0.067270961707095,0.631557168823398
640,6,1706.66666666667,4,640,2,512,6,5,1.5,0.624491681211114,8.09209874589545,0.037573862687541,0.307078862968531
640,6,1365.33333333333,5.33333333333333,640,4,1408,4.5,5.5,1.5,0.701519172997753,11.5228337053049,0.089494557565292,0.483401227861425
512,6,1877.33333333333,5,640,4,1920,5,5,2.5,0.61350020861572,10.9453222734291,0.029955834163761,0.119706930206242
512,6,2133.33333333333,4.66666666666667,640,6,1621.33333333333,4.66666666666667,4.33333333333333,2.66666666666667,0.864909048298567,14.9695809062776,0.072220206291502,0.589384608474378
512,6,2304,4.33333333333333,640,1,1024,2,8,3,0.598387590533495,4.61986980753209,0.032421311436256,0.242989035504787
512,6,1024,3.33333333333333,640,6,2389.33333333333,5,5,1.83333333333333,0.721820326287647,15.3390622559669,0.110026328046453,0.398839686636864
512,6,1962.66666666667,6,640,5,1638.4,5.6,4.4,2.2,0.676876637189706,13.0578909075017,0.08500741167028,0.146787600188258
640,6,1536,4.33333333333333,640,1,2048,2,4,3,0.665260408221146,6.08158945314701,0.097128281493291,1.34791924742452
640,6,2218.66666666667,5.33333333333333,640,2,1280,3,5,2,0.8305170336321,7.92283441008143,0.101633225313204,0.328419928043721
640,6,2474.66666666667,4,512,6,2048,4.66666666666667,5.33333333333333,1.66666666666667,0.647293345404804,15.0101703242274,0.045230941514821,0.571350382013307
512,6,2133.33333333333,4.33333333333333,640,3,1024,4,5.33333333333333,1.66666666666667,0.851268298609167,10.5702727706514,0.081608679617833,0.168119493967616
640,6,1536,3.33333333333333,512,3,1536,3.33333333333333,4,2.33333333333333,0.646224705001771,10.475543716288,0.059907520034088,0.254700926431729
640,6,1194.66666666667,4.33333333333333,512,3,1365.33333333333,4.66666666666667,6,1.66666666666667,0.740459684006095,10.3810563972019,0.105031054290723,0.284447922987689
640,6,1194.66666666667,5.33333333333333,640,5,2048,5.2,4,2.6,0.729323444009234,13.3267388560598,0.208734990743702,0.279609677526241
640,6,1962.66666666667,4.33333333333333,512,5,2252.8,3.6,6.8,1.6,0.716906006967227,13.0428469016738,0.118353887852839,0.275644907403039
512,6,1536,5.66666666666667,640,6,1450.66666666667,4.66666666666667,5,2,0.744731196228256,15.01300975204,0.114044833791166,0.584470632916395
512,6,1621.33333333333,4.66666666666667,640,1,2048,8,2,1,0.631592768880447,4.98049078191908,0.049633163794833,0.286179876453613
640,6,1194.66666666667,5.33333333333333,512,2,2560,5,6,3,0.766203889303446,8.10324903403025,0.116238967482617,0.444768279306473
640,6,1792,5,512,3,1194.66666666667,6.66666666666667,4.66666666666667,1.66666666666667,0.741751815570454,10.3947489034909,0.117921546410825,0.268862635168783
640,6,1024,3.66666666666667,640,2,1792,6,8,1,0.817769456112365,8.19469096513462,0.102619262165405,0.336930856238088
640,6,1962.66666666667,4,640,5,2150.4,3.2,5.2,2.8,0.773947241322756,14.445031684252,0.114618280898696,0.588622950419679
640,6,1536,4.33333333333333,512,3,2389.33333333333,4.66666666666667,4,1,0.914433937544435,10.4021285697965,0.087029817165003,0.299624893443479
640,6,1536,4.33333333333333,640,5,1536,4,4.4,2,0.635845704907318,13.6141213641099,0.066313365109938,0.557621091113394
640,6,1365.33333333333,4.66666666666667,512,5,1331.2,5.2,6,1.8,0.789274398743262,13.2956095572395,0.120277040210892,0.573845380424858
640,6,1194.66666666667,5.33333333333333,512,1,512,2,2,3,0.80485900879818,6.73244568618324,0.160933461424868,1.12359506007667
640,6,2304,5.66666666666667,512,4,640,4.5,3,2,0.963922203196722,11.7074737102332,0.122334587730658,0.626395976041208
512,6,1280,4.33333333333333,640,6,1706.66666666667,3.33333333333333,5,1.66666666666667,0.606339719648123,14.854939689578,0.028721616669624,0.630205528460632
640,6,1877.33333333333,3.66666666666667,512,3,853.333333333333,5.33333333333333,4.66666666666667,2.33333333333333,0.893760812478513,10.2847025174308,0.007049403357135,0.11370702598863
640,6,1024,5,640,2,1536,3,5,1,0.907635871739497,7.98019998216411,0.099103015186114,0.315772281982182
512,6,2304,3.66666666666667,512,2,1280,3,3,1.5,0.764885577914149,7.69190201381532,0.129429680248011,0.177009171499769
512,6,1621.33333333333,4.33333333333333,512,1,512,2,4,3,0.633846089120924,4.98173789110451,0.047850137617226,1.19996774457216
640,6,1280,5,640,3,682.666666666667,6.66666666666667,6.66666666666667,1.66666666666667,0.746850403915793,10.2556394998066,0.113731505966589,0.104636326384023
512,6,2304,4.66666666666667,512,3,682.666666666667,4,3.33333333333333,2,0.84149675943929,10.0272718686821,0.135267625165721,0.160794618501556
640,6,2218.66666666667,4,512,2,1280,3,6,1.5,0.660736231974085,7.61357705050206,0.077688771282989,0.270893596445293
640,6,1450.66666666667,4,640,4,1408,5,7,2,0.640651652276814,11.0722787846545,0.055613628798797,0.258057936046386
640,6,1621.33333333333,5.33333333333333,512,4,1152,6.5,4,2.25,0.642755060487906,10.6531919353733,0.055665467732783,0.211981624683258
512,6,1792,4.33333333333333,640,5,1433.6,2.8,4,2.2,0.843734336873452,13.5376414611337,0.164023422356026,0.556084955002404
640,6,1109.33333333333,5.66666666666667,512,3,2048,2,4,2.33333333333333,0.644167699613154,10.4451786686365,0.075300286373289,0.262305671121505
640,6,1962.66666666667,4,640,1,512,4,8,3,0.641155457633277,5.22356014544576,0.065200108653665,1.11912749107199
512,6,1450.66666666667,4,512,1,512,2,8,1,0.796517846944034,5.70930597595309,0.087840786546143,1.45721408614699
640,6,1706.66666666667,3.66666666666667,512,5,819.2,3.6,4.4,1.4,0.722782040057411,12.8422163703139,0.112196596650325,0.311337105207911
640,6,853.333333333333,6,640,3,1365.33333333333,4,2.66666666666667,1.33333333333333,0.737854626577606,10.2119976825253,0.108380732910864,0.251365267521042
512,6,2474.66666666667,2.66666666666667,512,5,1740.8,5.2,5.6,1.6,0.597204560364544,12.8939251863502,0.02426929656388,0.285336020209493
640,6,2048,6,512,1,512,2,4,1,0.610900253412425,5.78322611236695,0.032555404849213,1.29112233494188
512,6,1109.33333333333,3.66666666666667,512,1,1024,4,8,3,0.870708508186221,5.3830309300298,0.005019318579063,1.35553355577203
640,6,2389.33333333333,4.66666666666667,512,4,1920,3,5,2.75,0.897397976517397,10.9396119799731,0.038113072168501,0.150831176666168
640,6,1536,3.66666666666667,640,2,2560,2,3,1,0.601956430589378,8.15505818807627,0.032206035298109,0.35792670836817
640,6,2048,4.33333333333333,640,3,853.333333333333,6,3.33333333333333,1.33333333333333,0.684655179029286,10.4812788827526,0.092315678170636,0.327869156642939
512,6,1365.33333333333,5.33333333333333,512,3,682.666666666667,2.66666666666667,4.66666666666667,1.33333333333333,0.645130548181534,10.0997657512907,0.0652264162834,0.191143992811173
640,6,1450.66666666667,4.33333333333333,640,4,1920,3,7,1.75,0.70438261624673,11.0522118370555,0.125948998623886,0.154215926196244
512,6,1365.33333333333,4,512,1,512,8,2,2,0.768403290901075,5.28028051551334,0.118332143690098,1.19861930263047
640,6,1194.66666666667,3.33333333333333,512,6,1877.33333333333,6.66666666666667,4.66666666666667,2.16666666666667,0.674375084507147,14.0770048973824,0.082474291549181,0.354146426265266
640,6,2560,4.33333333333333,640,2,1280,5,4,1.5,0.799338102288773,8.27114954643661,0.129482867156462,0.563807801759061
640,6,1365.33333333333,4.33333333333333,512,3,2389.33333333333,3.33333333333333,5.33333333333333,1.66666666666667,0.880245551752567,10.3549407356756,0.046122444271861,0.203185396396341
640,6,1194.66666666667,5.33333333333333,640,3,1536,2.66666666666667,4.66666666666667,1.66666666666667,0.824841501530732,10.5497604330426,0.201075176991448,0.313944715071344
512,6,1450.66666666667,2.66666666666667,640,6,1280,3.33333333333333,3.66666666666667,2.16666666666667,0.594980969871581,14.2339253011544,0.025986855635686,0.35488450772241
640,6,1450.66666666667,5.66666666666667,640,1,1024,2,2,3,0.603972254233897,6.46463742729167,0.040183188488601,1.40822099048082
512,6,853.333333333333,4,512,3,682.666666666667,4.66666666666667,6.66666666666667,1.33333333333333,0.826783588011354,10.056928731179,0.074764665894846,0.182937887574307
512,6,2048,2.33333333333333,512,2,768,6,6,2,0.614716740119755,7.73596696494214,0.032279692592104,0.252380285907681
512,6,2133.33333333333,6,640,1,512,4,8,2,0.644374409238259,6.72410658815893,0.057603463501447,1.3042422883271
512,6,1024,4.33333333333333,512,2,2560,5,4,3,0.735647941515257,7.90031090104675,0.110478358107945,0.106685654832497
512,6,1621.33333333333,4,512,5,1024,2.4,4.8,2.2,0.781664632522424,12.7570243425449,0.104551470474788,0.212819455167844
640,6,1706.66666666667,5.66666666666667,512,6,1706.66666666667,5.66666666666667,3.33333333333333,1.83333333333333,0.748907104220509,14.0093290095147,0.158762078349719,0.379385180896091
640,6,1280,4,640,2,2560,2,5,1.5,0.887858858013672,8.16063362894309,0.075314377955305,0.258732335740356
512,6,1109.33333333333,4.33333333333333,512,3,682.666666666667,8,4,2.66666666666667,0.804758074708093,10.2354934711166,0.188652205993193,0.148743289260442
640,6,1621.33333333333,5.66666666666667,512,3,1536,6,4,1.33333333333333,0.889650110712379,10.1885215277959,0.087702397891263,0.142949597151098
640,6,1792,3.33333333333333,512,5,1740.8,4,6,2.2,0.628156653059006,13.021331639213,0.033701453321533,0.260542986018983
512,6,2048,5.33333333333333,640,3,1536,4.66666666666667,4,2.33333333333333,0.883445055930704,10.6993108283695,0.009960579631811,0.253933520398349
512,6,1962.66666666667,3.66666666666667,640,4,1792,2.5,4,2.25,0.917552117296453,11.2040262625697,0.119474250376051,0.24687945288147
512,6,1450.66666666667,4,640,5,1433.6,4.8,4,1.8,0.878511408721189,13.4064308650888,0.021199403733979,0.343925825264309
640,6,1706.66666666667,3.33333333333333,512,2,2048,3,5,1.5,0.980351835957714,7.93259497515001,0.069754728064872,0.183392703715672
512,6,1621.33333333333,3,512,1,3072,8,4,2,0.707041288226098,6.35564167109593,0.103893897754575,1.49593551540396
512,6,1280,5.33333333333333,512,2,768,5,5,2,0.654695145159344,7.81640771921864,0.079417984766434,0.242884112983471
640,6,1536,4.66666666666667,640,3,1194.66666666667,4,6.66666666666667,2,0.783170660270184,10.4884201592371,0.149366957159867,0.197273105255922
512,6,1621.33333333333,5.33333333333333,512,3,1536,2.66666666666667,8,2.33333333333333,0.636033049534162,10.396972476239,0.056753123887589,0.229655500507458
640,6,1621.33333333333,4.66666666666667,640,5,1740.8,4,4.4,2.6,0.617428205766439,13.2720158643063,0.038936389274022,0.225893819476705
512,6,1621.33333333333,6.66666666666667,512,4,1920,6,5,1.75,0.607864600354075,10.9268616689338,0.028600550649723,0.277014233842231
640,6,1450.66666666667,5,640,4,2176,5.5,3.5,1.75,0.877497524802864,11.2342301531989,0.020443028528042,0.258770183101071
640,6,853.333333333333,3.33333333333333,640,2,1024,6,3,2,0.590252008776963,8.25035407551049,0.033298207412346,0.459234401626503
512,6,1877.33333333333,4.66666666666667,640,1,1024,4,4,1,0.653171144430478,7.28536077457908,0.072831268424272,0.763107266518854
512,6,1365.33333333333,5.33333333333333,512,3,1877.33333333333,2.66666666666667,2.66666666666667,1.33333333333333,0.741577995839298,10.3489443797098,0.117891683600705,0.384643627888254
512,6,1706.66666666667,3.33333333333333,512,4,1024,3.5,5,2.25,0.601628551507175,10.5898602182354,0.026072736673991,0.133406836929301
512,6,1877.33333333333,4.66666666666667,640,3,2048,4.66666666666667,3.33333333333333,2,0.650887953447263,10.6388379081868,0.070647342662102,0.098834595315438
512,6,1962.66666666667,6,640,1,512,4,4,1,0.931415454063435,6.94276318363844,0.055445895051816,0.98094980843524
640,6,1109.33333333333,3.66666666666667,512,2,768,6,8,2.5,0.749720002054691,7.87198666530286,0.10324012354119,0.269509650726923
640,6,1280,4.33333333333333,512,6,2560,5.33333333333333,5,1.5,0.716689871746123,14.1496464962955,0.184661180388064,0.246359152063524
512,6,1706.66666666667,5.66666666666667,640,1,2048,8,2,1,0.88754855776909,7.29282942010141,0.031771720907212,1.04350909914165
640,6,1536,6,640,2,512,6,5,2.5,0.671886018234452,8.08396981018772,0.080277448904459,0.395884923284467
640,6,1877.33333333333,4,640,2,2048,5,3,3,0.818418594393402,8.05910286207693,0.196265731304427,0.117651338941727
640,6,2048,6.33333333333333,640,6,1877.33333333333,3.66666666666667,5.66666666666667,1.66666666666667,0.891464339314967,14.4634175287894,0.108841776541594,0.330370971941272
512,6,2304,4.66666666666667,512,3,1365.33333333333,6.66666666666667,4.66666666666667,2,0.601947693340301,10.2344054648504,0.032904846479362,0.167683725253859
512,6,2048,5.33333333333333,512,3,2048,4,6,2.33333333333333,0.639390348219037,10.3721618502886,0.044318565122394,0.18161515226629
640,6,938.666666666667,5,512,6,1450.66666666667,4,2.66666666666667,2,0.598243170743108,13.8716671977018,0.036158596745188,0.251570310035011
512,6,2218.66666666667,4.33333333333333,512,3,1365.33333333333,5.33333333333333,5.33333333333333,1.66666666666667,0.600091534592271,10.174303742671,0.028916218546847,0.229146863390845
512,6,1877.33333333333,4.33333333333333,640,4,1920,6,4,2,0.719298784669439,11.1248350577006,0.126137627765188,0.222363234540283
640,6,2389.33333333333,5,512,4,1408,4.5,4,2.25,0.627437801682591,10.9073859884154,0.033396442281082,0.270421989921451
640,6,1365.33333333333,4,512,3,682.666666666667,6.66666666666667,2,2.33333333333333,0.635582056032121,10.3060712880881,0.065757748371754,0.347599086119224
640,6,2304,5.66666666666667,512,1,2048,8,4,1,0.955113279127896,7.39571915837597,0.108526839436336,0.579642833725088
512,6,1792,4.33333333333333,640,3,2048,4,2.66666666666667,2.66666666666667,0.69475271934396,10.7534573546658,0.089183868874078,0.129556803693245
512,6,1450.66666666667,5.33333333333333,640,3,2218.66666666667,6.66666666666667,6,2.33333333333333,0.648043447512527,10.6970546580501,0.066055771466791,0.117957297117239
512,6,1280,5.66666666666667,640,2,2048,4,3,2,0.915770445293462,8.2965775116733,0.058138308720623,0.331683538990951
512,6,2218.66666666667,2.66666666666667,512,3,1877.33333333333,4.66666666666667,6.66666666666667,2,0.60819762662822,10.3034027163603,0.032970641723456,0.105346671700152
512,6,1365.33333333333,4.33333333333333,512,1,2048,4,2,1,0.628064609455168,5.98589174678739,0.066536642516992,1.42573729141329
640,6,1706.66666666667,4.33333333333333,640,4,1152,5,5.5,1.25,0.808741199104736,10.8357198804182,0.107471483267902,0.157423684261784
640,6,1109.33333333333,4,512,3,1365.33333333333,4.66666666666667,4.66666666666667,1.33333333333333,0.745570554429382,10.1588315097505,0.119951411783396,0.210962057255417
640,6,1365.33333333333,4.66666666666667,640,3,1536,4.66666666666667,4.66666666666667,2.66666666666667,0.637600889262915,10.8353296138528,0.039217637617695,0.344944060477723
512,6,2474.66666666667,4,512,4,640,4.5,4,2.5,0.910632093705624,10.5148617061562,0.110052181519971,0.180238402235977
640,6,1621.33333333333,3.33333333333333,512,2,768,6,5,2,0.850354803738832,7.69464931966279,0.005823722939753,0.304191234486727
640,6,2133.33333333333,5.33333333333333,640,3,2218.66666666667,4.66666666666667,6,2.33333333333333,0.6436925831379,10.7798672631626,0.048307867074277,0.327235635339843
512,6,1962.66666666667,6.33333333333333,640,6,1962.66666666667,4.66666666666667,3,2,0.711380689373286,14.377867607311,0.157651925219399,0.279515609289885
512,6,1536,2.66666666666667,640,5,1638.4,5.6,4.4,1.4,1.01320477986001,13.3728427896174,0.132487618092652,0.264663766943144
512,6,1706.66666666667,4.66666666666667,512,1,3072,4,8,3,0.661977604111612,6.50383273877333,0.076076620966701,1.39081605075667
640,6,1280,5.33333333333333,512,5,1331.2,6,3.6,1.4,0.873018467591902,13.0996388464787,0.02460100589473,0.356788199342414
512,6,2048,2.33333333333333,640,5,2560,2.8,4,2.2,0.621493226968765,13.8781881733154,0.031444506064787,0.331620490536777
512,6,1877.33333333333,5.33333333333333,512,1,3072,2,4,3,0.65183112848415,7.69943652214251,0.085266500588678,0.463266237217542
640,6,2560,5,640,2,1536,4,2,2,0.887796665694388,8.15125543231628,0.166662985785016,0.3626359266136
512,6,938.666666666667,5.33333333333333,640,6,1792,4.66666666666667,5.33333333333333,2,0.628484687146326,14.4258511307079,0.060806582353445,0.339853479575553
512,6,1450.66666666667,3,512,4,1664,4,5,2,0.897121303377496,10.7605332616824,0.112975552464874,0.239405655315473
512,6,2218.66666666667,6.33333333333333,512,3,2048,4,4.66666666666667,2.66666666666667,0.885299709331403,10.4514561229877,0.011893331717157,0.19974315311043
512,6,1962.66666666667,2.33333333333333,640,4,1920,4,4,1.75,0.619450650215924,11.3190314452857,0.057092236962865,0.295612254850444
512,6,1962.66666666667,5.33333333333333,512,4,1280,5,6.5,1.75,0.859984615667164,10.5895863238576,0.067845544256618,0.172624573179649
512,6,1194.66666666667,3.66666666666667,640,3,1194.66666666667,6,4.66666666666667,2.33333333333333,0.591749514682352,10.5377869130921,0.035067150896616,0.219083053615695
640,6,1024,4,512,3,2389.33333333333,6,5.33333333333333,2,0.629028125178069,10.3349297259659,0.051081822047219,0.112500744427475
512,6,1706.66666666667,4,640,2,1536,3,3,2.5,0.957494117733899,8.02272735998837,0.136233352872879,0.111769019604263
640,6,1536,4.66666666666667,640,4,1920,4.5,5.5,2,0.640729777605553,11.1373594575146,0.057262992659088,0.14891285343548
640,6,1450.66666666667,4,512,4,2176,4,4.5,2,0.737192767939717,10.9159116072554,0.117678188858453,0.187984282100752
640,6,2218.66666666667,5,512,3,2048,4.66666666666667,6.66666666666667,2.33333333333333,0.673774002091905,10.4547670161362,0.089511172691036,0.198278200797893
512,6,1962.66666666667,4.33333333333333,640,3,1194.66666666667,4.66666666666667,4.66666666666667,2,0.599467270556688,10.6552391388468,0.028625046287906,0.2633883625851
640,6,1365.33333333333,5,640,4,2304,6.5,5.5,2,0.633753103032807,11.1712432098448,0.061360881774299,0.157040140828134
640,6,1280,4,512,3,2048,5.33333333333333,4,2.33333333333333,0.847646451456745,10.5995107169511,0.132316150107911,0.442299042392923
512,6,1621.33333333333,4.33333333333333,640,2,2048,4,3,2,0.860862452444335,8.29785745031274,0.035874270110486,0.33854172430281
640,6,1792,6,512,1,512,2,8,1,0.953751409175148,5.8539701245282,0.11079557589591,1.38606692070465
512,6,1194.66666666667,4.33333333333333,512,3,1536,5.33333333333333,4.66666666666667,2.66666666666667,0.840515384165227,10.3877270616989,0.061684693494934,0.162923004558354
512,6,1365.33333333333,3,512,6,1621.33333333333,4.66666666666667,4.33333333333333,2.33333333333333,0.727984156500051,13.9724014391161,0.113006957015863,0.306814704278026
640,6,1536,5,640,1,3072,2,4,1,0.660882949935059,7.1935832957036,0.075011233269348,1.08013878472497
640,6,1706.66666666667,3,512,5,2150.4,4.4,3.6,2.2,0.665834506097297,13.1823420090736,0.053530875441615,0.238212086959569
512,6,2560,5.33333333333333,640,4,896,5,4.5,2,0.882966828135014,10.9631164842749,0.021267178157584,0.158986425109145
512,6,2218.66666666667,5,512,6,1109.33333333333,5.33333333333333,4.66666666666667,2.16666666666667,0.642783715940595,14.0570056866739,0.096353066636237,0.482389687970833
512,6,1962.66666666667,6.33333333333333,640,2,2560,6,2,1.5,0.617757454186201,8.14837574347934,0.075668283324627,0.211757302636739
640,6,1024,3.66666666666667,512,1,2048,2,2,2,0.841912739140212,4.6111198006266,0.030979748030144,0.595925986366278
640,6,1877.33333333333,4.33333333333333,640,6,1536,4.33333333333333,5,2,0.664390653851549,14.4458229528181,0.061954230630841,0.265489139300696
640,6,1365.33333333333,6.33333333333333,512,6,1194.66666666667,4,7.33333333333333,2.5,0.888049633016954,14.234057964514,0.034586210529707,0.391339315136299
512,6,1706.66666666667,4,640,4,1152,4.5,4.5,2.75,0.883571961500942,12.1979429632204,0.014100160752234,1.22284636043028
512,6,1621.33333333333,5,640,4,1664,6,6.5,2,0.630590297086219,11.8271307845925,0.047084715102375,0.35157244993368
640,6,1109.33333333333,4.66666666666667,512,4,1408,4.5,3,2.25,0.640953188401133,11.413941335145,0.061597666881213,0.504341619546936
640,6,2218.66666666667,3.66666666666667,640,1,512,8,4,3,0.784944026289572,6.61055382949017,0.105383946146752,1.27782265047326
512,6,2389.33333333333,4.66666666666667,640,4,1280,5.5,3,2.25,0.649349569113712,11.4998998449176,0.053310003758917,0.486205992006625
512,6,1194.66666666667,6.33333333333333,640,2,768,4,3,2,0.764614988794327,8.22816775732059,0.120950388347658,0.410620116198061
512,6,1194.66666666667,4.33333333333333,512,5,1945.6,5.2,3.2,1.8,0.864861610459228,13.6108681273774,0.029149655551633,0.135848488750695
640,6,1280,5.33333333333333,640,1,512,4,4,1,0.638512956710796,5.08727541437195,0.058077346666684,0.790309233749125
512,6,1792,2.66666666666667,512,2,1536,6,5,1.5,0.745458980156451,7.77092661469623,0.107663099407972,0.196065580261551
